Country,Year,Energy Type,consumption (GWh)
Turkmenistan,2001,Natural Gas,105201.24
Turkmenistan,2002,Wind,0.0
Turkmenistan,2002,Hydro,9.206000000000001
Turkmenistan,2002,Solar,0.0
Turkmenistan,2002,Nuclear,0.0
Turkmenistan,2002,Biofuels,
Turkmenistan,2002,Other Renewables,0.0
Turkmenistan,2002,Coal-Peat and Manufactured Gases,
Turkmenistan,2002,Oil and Petroleum Products,55357.14
Turkmenistan,2002,Natural Gas,74978.75
Turkmenistan,2003,Wind,0.0
Turkmenistan,2003,Hydro,9.1470005
Turkmenistan,2003,Solar,0.0
Turkmenistan,2003,Nuclear,0.0
Turkmenistan,2003,Biofuels,
Turkmenistan,2003,Other Renewables,0.0
Turkmenistan,2003,Coal-Peat and Manufactured Gases,
Turkmenistan,2003,Oil and Petroleum Products,51781.166
Turkmenistan,2003,Natural Gas,116173.744
Turkmenistan,2004,Wind,0.0
Turkmenistan,2004,Hydro,9.088722
Turkmenistan,2004,Solar,0.0
Turkmenistan,2004,Nuclear,0.0
Turkmenistan,2004,Biofuels,
Turkmenistan,2004,Other Renewables,0.0
Turkmenistan,2004,Coal-Peat and Manufactured Gases,
Turkmenistan,2004,Oil and Petroleum Products,72196.44
Turkmenistan,2004,Natural Gas,114537.5
Turkmenistan,2005,Wind,0.0
Turkmenistan,2005,Hydro,9.031194
Turkmenistan,2005,Solar,0.0
Turkmenistan,2005,Nuclear,0.0
Turkmenistan,2005,Biofuels,
Turkmenistan,2005,Other Renewables,0.0
Turkmenistan,2005,Coal-Peat and Manufactured Gases,
Turkmenistan,2005,Oil and Petroleum Products,59063.32
Turkmenistan,2005,Natural Gas,116462.5
Turkmenistan,2006,Wind,0.0
Turkmenistan,2006,Hydro,8.974416000000002
Turkmenistan,2006,Solar,0.0
Turkmenistan,2006,Nuclear,0.0
Turkmenistan,2006,Biofuels,
Turkmenistan,2006,Other Renewables,0.0
Turkmenistan,2006,Coal-Peat and Manufactured Gases,
Turkmenistan,2006,Oil and Petroleum Products,60105.183
Turkmenistan,2006,Natural Gas,119927.5
Turkmenistan,2007,Wind,0.0
Turkmenistan,2007,Hydro,8.918306000000001
Turkmenistan,2007,Solar,0.0
Turkmenistan,2007,Nuclear,0.0
Turkmenistan,2007,Biofuels,
Turkmenistan,2007,Other Renewables,0.0
Turkmenistan,2007,Coal-Peat and Manufactured Gases,
Turkmenistan,2007,Oil and Petroleum Products,54302.276999999995
Turkmenistan,2007,Natural Gas,111649.994
Turkmenistan,2008,Wind,0.0
Turkmenistan,2008,Hydro,8.862916
Turkmenistan,2008,Solar,0.0
Turkmenistan,2008,Nuclear,0.0
Turkmenistan,2008,Biofuels,
Turkmenistan,2008,Other Renewables,0.0
Turkmenistan,2008,Coal-Peat and Manufactured Gases,
Turkmenistan,2008,Oil and Petroleum Products,75550.72
Turkmenistan,2008,Natural Gas,78925.0
Turkmenistan,2009,Wind,0.0
Turkmenistan,2009,Hydro,8.808221999999999
Turkmenistan,2009,Solar,0.0
Turkmenistan,2009,Nuclear,0.0
Turkmenistan,2009,Biofuels,
Turkmenistan,2009,Other Renewables,0.0
Turkmenistan,2009,Coal-Peat and Manufactured Gases,
Turkmenistan,2009,Oil and Petroleum Products,55801.837999999996
Turkmenistan,2009,Natural Gas,171132.49
Turkmenistan,2010,Wind,0.0
Turkmenistan,2010,Hydro,8.754166000000001
Turkmenistan,2010,Solar,0.44270551999999996
Turkmenistan,2010,Nuclear,0.0
Turkmenistan,2010,Biofuels,
Turkmenistan,2010,Other Renewables,0.0
Turkmenistan,2010,Coal-Peat and Manufactured Gases,
Turkmenistan,2010,Oil and Petroleum Products,64037.384000000005
Turkmenistan,2010,Natural Gas,182718.84
Turkmenistan,2011,Wind,0.0
Turkmenistan,2011,Hydro,8.700805
Turkmenistan,2011,Solar,1.2600166000000002
Turkmenistan,2011,Nuclear,0.0
Turkmenistan,2011,Biofuels,
Turkmenistan,2011,Other Renewables,0.0
Turkmenistan,2011,Coal-Peat and Manufactured Gases,
Turkmenistan,2011,Oil and Petroleum Products,59614.66
Turkmenistan,2011,Natural Gas,207352.55000000002
Turkmenistan,2012,Wind,0.0
Turkmenistan,2012,Hydro,8.648055999999999
Turkmenistan,2012,Solar,2.6910221
Turkmenistan,2012,Nuclear,0.0
Turkmenistan,2012,Biofuels,
Turkmenistan,2012,Other Renewables,0.0
Turkmenistan,2012,Coal-Peat and Manufactured Gases,
Turkmenistan,2012,Oil and Petroleum Products,85658.61
Turkmenistan,2012,Natural Gas,229384.41
Turkmenistan,2013,Wind,0.0
Turkmenistan,2013,Hydro,8.595971
Turkmenistan,2013,Solar,5.038611
Turkmenistan,2013,Nuclear,0.0
Turkmenistan,2013,Biofuels,
Turkmenistan,2013,Other Renewables,0.0
Turkmenistan,2013,Coal-Peat and Manufactured Gases,
Turkmenistan,2013,Oil and Petroleum Products,74707.81999999999
Turkmenistan,2013,Natural Gas,193312.12
Turkmenistan,2014,Wind,0.0
Turkmenistan,2014,Hydro,8.544499
Turkmenistan,2014,Solar,8.445611000000001
Turkmenistan,2014,Nuclear,0.0
Turkmenistan,2014,Biofuels,
Turkmenistan,2014,Other Renewables,0.0
Turkmenistan,2014,Coal-Peat and Manufactured Gases,
Turkmenistan,2014,Oil and Petroleum Products,84055.71
Turkmenistan,2014,Natural Gas,199629.96000000002
Turkmenistan,2015,Wind,0.0
Turkmenistan,2015,Hydro,8.493639
Turkmenistan,2015,Solar,14.057306
Turkmenistan,2015,Nuclear,0.0
Turkmenistan,2015,Biofuels,
Turkmenistan,2015,Other Renewables,0.0
Turkmenistan,2015,Coal-Peat and Manufactured Gases,
Turkmenistan,2015,Oil and Petroleum Products,68911.41500000001
Turkmenistan,2015,Natural Gas,253863.05
Turkmenistan,2016,Wind,0.0
Turkmenistan,2016,Hydro,8.443389000000002
Turkmenistan,2016,Solar,18.683221
Turkmenistan,2016,Nuclear,0.0
Turkmenistan,2016,Biofuels,
Turkmenistan,2016,Other Renewables,0.0
Turkmenistan,2016,Coal-Peat and Manufactured Gases,
Turkmenistan,2016,Oil and Petroleum Products,97923.37000000001
Turkmenistan,2016,Natural Gas,251150.03999999998
Turkmenistan,2017,Wind,0.0
Turkmenistan,2017,Hydro,8.393721999999999
Turkmenistan,2017,Solar,18.522582999999997
Turkmenistan,2017,Nuclear,0.0
Turkmenistan,2017,Biofuels,
Turkmenistan,2017,Other Renewables,0.0
Turkmenistan,2017,Coal-Peat and Manufactured Gases,
Turkmenistan,2017,Oil and Petroleum Products,77265.06000000001
Turkmenistan,2017,Natural Gas,247588.78999999998
Turkmenistan,2018,Wind,0.0
Turkmenistan,2018,Hydro,8.344611
Turkmenistan,2018,Solar,18.41425
Turkmenistan,2018,Nuclear,0.0
Turkmenistan,2018,Biofuels,
Turkmenistan,2018,Other Renewables,0.0
Turkmenistan,2018,Coal-Peat and Manufactured Gases,
Turkmenistan,2018,Oil and Petroleum Products,82555.565
Turkmenistan,2018,Natural Gas,283923.3
Turkmenistan,2019,Wind,0.0
Turkmenistan,2019,Hydro,8.313861000000001
Turkmenistan,2019,Solar,18.346362000000003
Turkmenistan,2019,Nuclear,0.0
Turkmenistan,2019,Biofuels,
Turkmenistan,2019,Other Renewables,0.0
Turkmenistan,2019,Coal-Peat and Manufactured Gases,
Turkmenistan,2019,Oil and Petroleum Products,72412.476
Turkmenistan,2019,Natural Gas,277469.9
Turkmenistan,2020,Wind,0.0
Turkmenistan,2020,Hydro,8.305999
Turkmenistan,2020,Solar,18.329054
Turkmenistan,2020,Nuclear,0.0
Turkmenistan,2020,Biofuels,
Turkmenistan,2020,Other Renewables,0.0
Turkmenistan,2020,Coal-Peat and Manufactured Gases,
Turkmenistan,2020,Oil and Petroleum Products,97238.28
Turkmenistan,2020,Natural Gas,342532.35000000003
Turkmenistan,2021,Wind,0.0
Turkmenistan,2021,Hydro,8.242526999999999
Turkmenistan,2021,Solar,18.212084
Turkmenistan,2021,Nuclear,0.0
Turkmenistan,2021,Biofuels,
Turkmenistan,2021,Other Renewables,0.0
Turkmenistan,2021,Coal-Peat and Manufactured Gases,
Turkmenistan,2021,Oil and Petroleum Products,75489.06
Turkmenistan,2021,Natural Gas,367582.33999999997
Turkmenistan,2022,Wind,0.0
Turkmenistan,2022,Hydro,8.212472
Turkmenistan,2022,Solar,18.145666000000002
Turkmenistan,2022,Nuclear,0.0
Turkmenistan,2022,Biofuels,
Turkmenistan,2022,Other Renewables,0.0
Turkmenistan,2022,Coal-Peat and Manufactured Gases,
Turkmenistan,2022,Oil and Petroleum Products,77418.23
Turkmenistan,2022,Natural Gas,375364.35
Turkmenistan,2023,Wind,0.0
Turkmenistan,2023,Hydro,8.182638
Turkmenistan,2023,Solar,18.079722
Turkmenistan,2023,Nuclear,0.0
Turkmenistan,2023,Biofuels,
Turkmenistan,2023,Other Renewables,0.0
Turkmenistan,2023,Coal-Peat and Manufactured Gases,
Turkmenistan,2023,Oil and Petroleum Products,77413.52
Turkmenistan,2023,Natural Gas,367511.63
Ukraine,1985,Wind,
Ukraine,1985,Hydro,31677.118
Ukraine,1985,Solar,
Ukraine,1985,Nuclear,151258.85
Ukraine,1985,Biofuels,
Ukraine,1985,Other Renewables,
Ukraine,1985,Coal-Peat and Manufactured Gases,987912.2
Ukraine,1985,Oil and Petroleum Products,759896.5
Ukraine,1985,Natural Gas,849914.9
Ukraine,1986,Wind,
Ukraine,1986,Hydro,31507.233
Ukraine,1986,Solar,
Ukraine,1986,Nuclear,121187.65000000001
Ukraine,1986,Biofuels,
Ukraine,1986,Other Renewables,
Ukraine,1986,Coal-Peat and Manufactured Gases,980783.5700000001
Ukraine,1986,Oil and Petroleum Products,762502.44
Ukraine,1986,Natural Gas,896965.76
Ukraine,1987,Wind,
Ukraine,1987,Hydro,28370.886
Ukraine,1987,Solar,
Ukraine,1987,Nuclear,143082.69
Ukraine,1987,Biofuels,
Ukraine,1987,Other Renewables,
Ukraine,1987,Coal-Peat and Manufactured Gases,971872.74
Ukraine,1987,Oil and Petroleum Products,792768.9
Ukraine,1987,Natural Gas,916390.87
Ukraine,1988,Wind,
Ukraine,1988,Hydro,35283.916
Ukraine,1988,Solar,
Ukraine,1988,Nuclear,204303.53
Ukraine,1988,Biofuels,
Ukraine,1988,Other Renewables,
Ukraine,1988,Coal-Peat and Manufactured Gases,916625.73
Ukraine,1988,Oil and Petroleum Products,728006.04
Ukraine,1988,Natural Gas,971131.2000000001
Ukraine,1989,Wind,
Ukraine,1989,Hydro,29952.126
Ukraine,1989,Solar,
Ukraine,1989,Nuclear,188741.24
Ukraine,1989,Biofuels,
Ukraine,1989,Other Renewables,
Ukraine,1989,Coal-Peat and Manufactured Gases,835834.35
Ukraine,1989,Oil and Petroleum Products,695807.5599999999
Ukraine,1989,Natural Gas,981721.6
Ukraine,1990,Wind,0.0
Ukraine,1990,Hydro,31089.785
Ukraine,1990,Solar,0.0
Ukraine,1990,Nuclear,216159.04
Ukraine,1990,Biofuels,0.0
Ukraine,1990,Other Renewables,0.0
Ukraine,1990,Coal-Peat and Manufactured Gases,965932.2
Ukraine,1990,Oil and Petroleum Products,771842.1
Ukraine,1990,Natural Gas,1209674.0999999999
Ukraine,1991,Wind,0.0
Ukraine,1991,Hydro,34626.343
Ukraine,1991,Solar,0.0
Ukraine,1991,Nuclear,213185.33
Ukraine,1991,Biofuels,0.0
Ukraine,1991,Other Renewables,0.0
Ukraine,1991,Coal-Peat and Manufactured Gases,857391.0
Ukraine,1991,Oil and Petroleum Products,739897.2
Ukraine,1991,Natural Gas,1149468.3
Ukraine,1992,Wind,0.0
Ukraine,1992,Hydro,23309.946
Ukraine,1992,Solar,0.0
Ukraine,1992,Nuclear,209266.72
Ukraine,1992,Biofuels,0.0
Ukraine,1992,Other Renewables,0.0
Ukraine,1992,Coal-Peat and Manufactured Gases,843973.2000000001
Ukraine,1992,Oil and Petroleum Products,474051.30000000005
Ukraine,1992,Natural Gas,979951.8
Ukraine,1993,Wind,0.0
Ukraine,1993,Hydro,32642.203999999998
Ukraine,1993,Solar,0.0
Ukraine,1993,Nuclear,213503.14
Ukraine,1993,Biofuels,0.0
Ukraine,1993,Other Renewables,0.0
Ukraine,1993,Coal-Peat and Manufactured Gases,751693.8
Ukraine,1993,Oil and Petroleum Products,341128.72
Ukraine,1993,Natural Gas,879310.5
Ukraine,1994,Wind,0.0
Ukraine,1994,Hydro,35832.797999999995
Ukraine,1994,Solar,0.0
Ukraine,1994,Nuclear,195357.21000000002
Ukraine,1994,Biofuels,0.0
Ukraine,1994,Other Renewables,0.0
Ukraine,1994,Coal-Peat and Manufactured Gases,599943.3
Ukraine,1994,Oil and Petroleum Products,294879.24
Ukraine,1994,Natural Gas,769839.05
Ukraine,1995,Wind,0.0
Ukraine,1995,Hydro,29430.912
Ukraine,1995,Solar,0.0
Ukraine,1995,Nuclear,200110.06
Ukraine,1995,Biofuels,0.0
Ukraine,1995,Other Renewables,0.0
Ukraine,1995,Coal-Peat and Manufactured Gases,593124.76
Ukraine,1995,Oil and Petroleum Products,305810.7
Ukraine,1995,Natural Gas,721278.75
Ukraine,1996,Wind,0.0
Ukraine,1996,Hydro,25524.730000000003
Ukraine,1996,Solar,0.0
Ukraine,1996,Nuclear,225800.91999999998
Ukraine,1996,Biofuels,0.0
Ukraine,1996,Other Renewables,0.0
Ukraine,1996,Coal-Peat and Manufactured Gases,446305.18
Ukraine,1996,Oil and Petroleum Products,189814.09
Ukraine,1996,Natural Gas,836627.3
Ukraine,1997,Wind,0.0
Ukraine,1997,Hydro,29144.085
Ukraine,1997,Solar,0.0
Ukraine,1997,Nuclear,225392.32
Ukraine,1997,Biofuels,0.0
Ukraine,1997,Other Renewables,0.0
Ukraine,1997,Coal-Peat and Manufactured Gases,435428.33999999997
Ukraine,1997,Oil and Petroleum Products,219581.02
Ukraine,1997,Natural Gas,753343.1399999999
Ukraine,1998,Wind,8.870971
Ukraine,1998,Hydro,46540.05
Ukraine,1998,Solar,0.0
Ukraine,1998,Nuclear,213491.78
Ukraine,1998,Biofuels,0.0
Ukraine,1998,Other Renewables,0.0
Ukraine,1998,Coal-Peat and Manufactured Gases,446233.98
Ukraine,1998,Oil and Petroleum Products,200874.4
Ukraine,1998,Natural Gas,697504.9400000001
Ukraine,1999,Wind,8.870971
Ukraine,1999,Hydro,42355.91
Ukraine,1999,Solar,0.0
Ukraine,1999,Nuclear,204485.5
Ukraine,1999,Biofuels,0.0
Ukraine,1999,Other Renewables,0.0
Ukraine,1999,Coal-Peat and Manufactured Gases,441382.75
Ukraine,1999,Oil and Petroleum Products,151310.75
Ukraine,1999,Natural Gas,741039.86
Ukraine,2000,Wind,17.741943
Ukraine,2000,Hydro,33337.097
Ukraine,2000,Solar,0.0
Ukraine,2000,Nuclear,219456.24000000002
Ukraine,2000,Biofuels,0.0
Ukraine,2000,Other Renewables,0.0
Ukraine,2000,Coal-Peat and Manufactured Gases,448281.4
Ukraine,2000,Oil and Petroleum Products,142377.84
Ukraine,2000,Natural Gas,741986.2000000001
Ukraine,2001,Wind,47.004722
Ukraine,2001,Hydro,35347.466
Ukraine,2001,Solar,0.0
Ukraine,2001,Nuclear,214727.22
Ukraine,2001,Biofuels,0.0
Ukraine,2001,Other Renewables,0.0
Ukraine,2001,Coal-Peat and Manufactured Gases,436451.3
Ukraine,2001,Oil and Petroleum Products,157054.96
Ukraine,2001,Natural Gas,719272.34
Ukraine,2002,Wind,64.214446
Ukraine,2002,Hydro,28099.619
Ukraine,2002,Solar,0.0
Ukraine,2002,Nuclear,218442.32
Ukraine,2002,Biofuels,0.0
Ukraine,2002,Other Renewables,0.0
Ukraine,2002,Coal-Peat and Manufactured Gases,439197.94
Ukraine,2002,Oil and Petroleum Products,159518.22
Ukraine,2002,Natural Gas,707915.4
Ukraine,2003,Wind,89.90389
Ukraine,2003,Hydro,26791.346
Ukraine,2003,Solar,0.0
Ukraine,2003,Nuclear,226548.6
Ukraine,2003,Biofuels,0.0
Ukraine,2003,Other Renewables,0.0
Ukraine,2003,Coal-Peat and Manufactured Gases,451358.73
Ukraine,2003,Oil and Petroleum Products,165027.56
Ukraine,2003,Natural Gas,722111.6
Ukraine,2004,Wind,95.09444
Ukraine,2004,Hydro,33868.053
Ukraine,2004,Solar,0.0
Ukraine,2004,Nuclear,240635.1
Ukraine,2004,Biofuels,0.0
Ukraine,2004,Other Renewables,0.0
Ukraine,2004,Coal-Peat and Manufactured Gases,428850.07
Ukraine,2004,Oil and Petroleum Products,165990.37000000002
Ukraine,2004,Natural Gas,716433.1
Ukraine,2005,Wind,108.80972
Ukraine,2005,Hydro,35400.382999999994
Ukraine,2005,Solar,0.0
Ukraine,2005,Nuclear,243876.63
Ukraine,2005,Biofuels,0.0
Ukraine,2005,Other Renewables,0.0
Ukraine,2005,Coal-Peat and Manufactured Gases,433764.98
Ukraine,2005,Oil and Petroleum Products,170230.19999999998
Ukraine,2005,Natural Gas,722111.6
Ukraine,2006,Wind,99.58917000000001
Ukraine,2006,Hydro,36665.882000000005
Ukraine,2006,Solar,0.0
Ukraine,2006,Nuclear,246353.84
Ukraine,2006,Biofuels,0.0
Ukraine,2006,Other Renewables,0.0
Ukraine,2006,Coal-Peat and Manufactured Gases,466388.69999999995
Ukraine,2006,Oil and Petroleum Products,174578.92
Ukraine,2006,Natural Gas,700344.2
Ukraine,2007,Wind,127.24305999999999
Ukraine,2007,Hydro,28680.557
Ukraine,2007,Solar,0.0
Ukraine,2007,Nuclear,251101.01
Ukraine,2007,Biofuels,0.0
Ukraine,2007,Other Renewables,897.0093999999999
Ukraine,2007,Coal-Peat and Manufactured Gases,496100.9
Ukraine,2007,Oil and Petroleum Products,180380.0
Ukraine,2007,Natural Gas,660594.9
Ukraine,2008,Wind,126.45249
Ukraine,2008,Hydro,32349.39
Ukraine,2008,Solar,0.0
Ukraine,2008,Nuclear,242258.09
Ukraine,2008,Biofuels,0.0
Ukraine,2008,Other Renewables,842.7419699999999
Ukraine,2008,Coal-Peat and Manufactured Gases,486110.75
Ukraine,2008,Oil and Petroleum Products,172894.75999999998
Ukraine,2008,Natural Gas,627470.46
Ukraine,2009,Wind,120.08666
Ukraine,2009,Hydro,33333.81
Ukraine,2009,Solar,0.0
Ukraine,2009,Nuclear,222225.97
Ukraine,2009,Biofuels,0.0
Ukraine,2009,Other Renewables,443.71638
Ukraine,2009,Coal-Peat and Manufactured Gases,417168.1
Ukraine,2009,Oil and Petroleum Products,168179.66
Ukraine,2009,Natural Gas,489086.27
Ukraine,2010,Wind,138.77888
Ukraine,2010,Hydro,36504.414
Ukraine,2010,Solar,0.0
Ukraine,2010,Nuclear,237450.49
Ukraine,2010,Biofuels,0.0
Ukraine,2010,Other Renewables,600.13443
Ukraine,2010,Coal-Peat and Manufactured Gases,444859.13
Ukraine,2010,Oil and Petroleum Products,161755.78
Ukraine,2010,Natural Gas,545605.96
Ukraine,2011,Wind,246.89944
Ukraine,2011,Hydro,30190.247
Ukraine,2011,Solar,83.03555
Ukraine,2011,Nuclear,238903.14
Ukraine,2011,Biofuels,0.0
Ukraine,2011,Other Renewables,427.75527
Ukraine,2011,Coal-Peat and Manufactured Gases,482528.7
Ukraine,2011,Oil and Petroleum Products,161095.5
Ukraine,2011,Natural Gas,561269.04
Ukraine,2012,Wind,790.2257999999999
Ukraine,2012,Hydro,28731.728
Ukraine,2012,Solar,913.8872
Ukraine,2012,Nuclear,237165.04
Ukraine,2012,Biofuels,0.0
Ukraine,2012,Other Renewables,427.75527
Ukraine,2012,Coal-Peat and Manufactured Gases,496810.33
Ukraine,2012,Oil and Petroleum Products,159763.18
Ukraine,2012,Natural Gas,518387.15
Ukraine,2013,Wind,1740.4516
Ukraine,2013,Hydro,37623.875
Ukraine,2013,Solar,1553.488
Ukraine,2013,Nuclear,217616.49
Ukraine,2013,Biofuels,491.33329999999995
Ukraine,2013,Other Renewables,322.41249999999997
Ukraine,2013,Coal-Peat and Manufactured Gases,481796.0
Ukraine,2013,Oil and Petroleum Products,151433.27
Ukraine,2013,Natural Gas,476991.12
Ukraine,2014,Wind,3061.8224
Ukraine,2014,Hydro,22968.464
Ukraine,2014,Solar,1162.2030000000002
Ukraine,2014,Nuclear,229779.78999999998
Ukraine,2014,Biofuels,476.44445
Ukraine,2014,Other Renewables,414.98667
Ukraine,2014,Coal-Peat and Manufactured Gases,413748.87
Ukraine,2014,Oil and Petroleum Products,133587.1
Ukraine,2014,Natural Gas,403171.08
Ukraine,2015,Wind,2920.2592
Ukraine,2015,Hydro,14532.14
Ukraine,2015,Solar,1283.2013
Ukraine,2015,Nuclear,226443.68
Ukraine,2015,Biofuels,394.55554
Ukraine,2015,Other Renewables,462.8697
Ukraine,2015,Coal-Peat and Manufactured Gases,318010.7
Ukraine,2015,Oil and Petroleum Products,119473.56000000001
Ukraine,2015,Natural Gas,319886.93
Ukraine,2016,Wind,2553.3579999999997
Ukraine,2016,Hydro,20548.405
Ukraine,2016,Solar,1313.89
Ukraine,2016,Nuclear,207950.38
Ukraine,2016,Biofuels,431.77775
Ukraine,2016,Other Renewables,434.13973
Ukraine,2016,Coal-Peat and Manufactured Gases,377393.5
Ukraine,2016,Oil and Petroleum Products,125161.51000000001
Ukraine,2016,Natural Gas,314208.47
Ukraine,2017,Wind,2617.1129
Ukraine,2017,Hydro,23812.187
Ukraine,2017,Solar,1920.6533
Ukraine,2017,Nuclear,218541.37
Ukraine,2017,Biofuels,521.1111000000001
Ukraine,2017,Other Renewables,670.0436
Ukraine,2017,Coal-Peat and Manufactured Gases,299553.9
Ukraine,2017,Oil and Petroleum Products,125789.345
Ukraine,2017,Natural Gas,301905.1
Ukraine,2018,Wind,3144.1821999999997
Ukraine,2018,Hydro,27588.850000000002
Ukraine,2018,Solar,2930.1429
Ukraine,2018,Nuclear,214272.34999999998
Ukraine,2018,Biofuels,416.88890000000004
Ukraine,2018,Other Renewables,959.2574999999999
Ukraine,2018,Coal-Peat and Manufactured Gases,326279.63
Ukraine,2018,Oil and Petroleum Products,130706.52999999998
Ukraine,2018,Natural Gas,305690.76999999996
Ukraine,2019,Wind,5325.191
Ukraine,2019,Hydro,17155.698999999997
Ukraine,2019,Solar,7730.7796
Ukraine,2019,Nuclear,209952.69999999998
Ukraine,2019,Biofuels,990.11105
Ukraine,2019,Other Renewables,1298.9081
Ukraine,2019,Coal-Peat and Manufactured Gases,303263.89999999997
Ukraine,2019,Oil and Petroleum Products,128968.97999999998
Ukraine,2019,Natural Gas,282976.9
Ukraine,2020,Wind,8572.996
Ukraine,2020,Hydro,19864.733
Ukraine,2020,Solar,14101.072
Ukraine,2020,Nuclear,192044.25
Ukraine,2020,Biofuels,574.71114
Ukraine,2020,Other Renewables,2411.391
Ukraine,2020,Coal-Peat and Manufactured Gases,265710.6
Ukraine,2020,Oil and Petroleum Products,121784.43000000001
Ukraine,2020,Natural Gas,293387.4
Ukraine,2021,Wind,9853.437
Ukraine,2021,Hydro,27260.853
Ukraine,2021,Solar,17019.573
Ukraine,2021,Nuclear,216457.95
Ukraine,2021,Biofuels,622.5775
Ukraine,2021,Other Renewables,2914.0995
Ukraine,2021,Coal-Peat and Manufactured Gases,264881.6
Ukraine,2021,Oil and Petroleum Products,123140.434
Ukraine,2021,Natural Gas,272566.38
Ukraine,2022,Wind,4046.7943999999998
Ukraine,2022,Hydro,28926.935
Ukraine,2022,Solar,13556.762
Ukraine,2022,Nuclear,155281.38999999998
Ukraine,2022,Biofuels,553.1586
Ukraine,2022,Other Renewables,2477.4697
Ukraine,2022,Coal-Peat and Manufactured Gases,151269.65000000002
Ukraine,2022,Oil and Petroleum Products,107295.03
Ukraine,2022,Natural Gas,182657.32
Ukraine,2023,Wind,2450.7403
Ukraine,2023,Hydro,33019.184
Ukraine,2023,Solar,14828.005
Ukraine,2023,Nuclear,130640.23
Ukraine,2023,Biofuels,561.592
Ukraine,2023,Other Renewables,3332.6614
Ukraine,2023,Coal-Peat and Manufactured Gases,135356.75
Ukraine,2023,Oil and Petroleum Products,109060.72
Ukraine,2023,Natural Gas,187389.38999999998
United Arab Emirates,1965,Wind,
United Arab Emirates,1965,Hydro,0.0
United Arab Emirates,1965,Solar,
United Arab Emirates,1965,Nuclear,0.0
United Arab Emirates,1965,Biofuels,
United Arab Emirates,1965,Other Renewables,
United Arab Emirates,1965,Coal-Peat and Manufactured Gases,
United Arab Emirates,1965,Oil and Petroleum Products,854.533
United Arab Emirates,1965,Natural Gas,
United Arab Emirates,1966,Wind,
United Arab Emirates,1966,Hydro,0.0
United Arab Emirates,1966,Solar,
United Arab Emirates,1966,Nuclear,0.0
United Arab Emirates,1966,Biofuels,
United Arab Emirates,1966,Other Renewables,
United Arab Emirates,1966,Coal-Peat and Manufactured Gases,
United Arab Emirates,1966,Oil and Petroleum Products,912.04107
United Arab Emirates,1966,Natural Gas,
United Arab Emirates,1967,Wind,
United Arab Emirates,1967,Hydro,0.0
United Arab Emirates,1967,Solar,
United Arab Emirates,1967,Nuclear,0.0
United Arab Emirates,1967,Biofuels,
United Arab Emirates,1967,Other Renewables,
United Arab Emirates,1967,Coal-Peat and Manufactured Gases,
United Arab Emirates,1967,Oil and Petroleum Products,980.2558
United Arab Emirates,1967,Natural Gas,4426.5
United Arab Emirates,1968,Wind,
United Arab Emirates,1968,Hydro,0.0
United Arab Emirates,1968,Solar,
United Arab Emirates,1968,Nuclear,0.0
United Arab Emirates,1968,Biofuels,
United Arab Emirates,1968,Other Renewables,
United Arab Emirates,1968,Coal-Peat and Manufactured Gases,
United Arab Emirates,1968,Oil and Petroleum Products,1094.713
United Arab Emirates,1968,Natural Gas,5849.9994
United Arab Emirates,1969,Wind,
United Arab Emirates,1969,Hydro,0.0
United Arab Emirates,1969,Solar,
United Arab Emirates,1969,Nuclear,0.0
United Arab Emirates,1969,Biofuels,
United Arab Emirates,1969,Other Renewables,
United Arab Emirates,1969,Coal-Peat and Manufactured Gases,
United Arab Emirates,1969,Oil and Petroleum Products,1216.4250000000002
United Arab Emirates,1969,Natural Gas,5752.5
United Arab Emirates,1970,Wind,
United Arab Emirates,1970,Hydro,0.0
United Arab Emirates,1970,Solar,
United Arab Emirates,1970,Nuclear,0.0
United Arab Emirates,1970,Biofuels,
United Arab Emirates,1970,Other Renewables,
United Arab Emirates,1970,Coal-Peat and Manufactured Gases,
United Arab Emirates,1970,Oil and Petroleum Products,1415.5911
United Arab Emirates,1970,Natural Gas,8189.999999999999
United Arab Emirates,1971,Wind,0.0
United Arab Emirates,1971,Hydro,0.0
United Arab Emirates,1971,Solar,0.0
United Arab Emirates,1971,Nuclear,0.0
United Arab Emirates,1971,Biofuels,
United Arab Emirates,1971,Other Renewables,0.0
United Arab Emirates,1971,Coal-Peat and Manufactured Gases,
United Arab Emirates,1971,Oil and Petroleum Products,1670.5304
United Arab Emirates,1971,Natural Gas,12967.5
United Arab Emirates,1972,Wind,0.0
United Arab Emirates,1972,Hydro,0.0
United Arab Emirates,1972,Solar,0.0
United Arab Emirates,1972,Nuclear,0.0
United Arab Emirates,1972,Biofuels,
United Arab Emirates,1972,Other Renewables,0.0
United Arab Emirates,1972,Coal-Peat and Manufactured Gases,
United Arab Emirates,1972,Oil and Petroleum Products,2195.1501000000003
United Arab Emirates,1972,Natural Gas,13455.0
United Arab Emirates,1973,Wind,0.0
United Arab Emirates,1973,Hydro,0.0
United Arab Emirates,1973,Solar,0.0
United Arab Emirates,1973,Nuclear,0.0
United Arab Emirates,1973,Biofuels,
United Arab Emirates,1973,Other Renewables,0.0
United Arab Emirates,1973,Coal-Peat and Manufactured Gases,
United Arab Emirates,1973,Oil and Petroleum Products,3425.611
United Arab Emirates,1973,Natural Gas,16867.5
United Arab Emirates,1974,Wind,0.0
