Country,Balance,Product,Value,Unit,Year
Canada,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',30772.155,GWh,2015
Canada,Total Imports,Electricity,628.848,GWh,2015
Canada,Total Exports,Electricity,6289.148,GWh,2015
Canada,Used for pumped storage,Electricity,15.676,GWh,2015
Canada,Distribution Losses,Electricity,2609.386,GWh,2015
Canada,Final Consumption (Calculated),Electricity,41666.07,GWh,2015
Canada,Net Electricity Production,Wind,1443.603,GWh,2015
Chile,Net Electricity Production,Electricity,6067.051,GWh,2015
Chile,Net Electricity Production,Total Combustible Fuels,3498.239,GWh,2015
Chile,Net Electricity Production,Hydro,2288.666,GWh,2015
Chile,Net Electricity Production,Coal-Peat and Manufactured Gases,2263.158,GWh,2015
Chile,Net Electricity Production,Oil and Petroleum Products,161.34,GWh,2015
Chile,Net Electricity Production,Natural Gas,662.842,GWh,2015
Chile,Net Electricity Production,Combustible Renewables,410.899,GWh,2015
Chile,Net Electricity Production,Solar,87.453,GWh,2015
Chile,Net Electricity Production,Not Specified,0.0,GWh,2015
Chile,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',2979.711,GWh,2015
Chile,Distribution Losses,Electricity,313.957,GWh,2015
Chile,Final Consumption (Calculated),Electricity,5753.095,GWh,2015
Chile,Net Electricity Production,Wind,192.693,GWh,2015
Colombia,Net Electricity Production,Electricity,6579.28,GWh,2015
Colombia,Net Electricity Production,Total Combustible Fuels,1999.905,GWh,2015
Colombia,Net Electricity Production,Hydro,4572.769,GWh,2015
Colombia,Net Electricity Production,Coal-Peat and Manufactured Gases,536.274,GWh,2015
Colombia,Net Electricity Production,Oil and Petroleum Products,155.678,GWh,2015
Colombia,Net Electricity Production,Natural Gas,1200.526,GWh,2015
Colombia,Net Electricity Production,Combustible Renewables,107.426,GWh,2015
Colombia,Net Electricity Production,Solar,0.75,GWh,2015
Colombia,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',4686.801,GWh,2015
Colombia,Total Imports,Electricity,4.949,GWh,2015
Colombia,Total Exports,Electricity,38.855,GWh,2015
Colombia,Distribution Losses,Electricity,650.255,GWh,2015
Colombia,Final Consumption (Calculated),Electricity,5895.12,GWh,2015
Colombia,Net Electricity Production,Wind,5.856,GWh,2015
Czech Republic,Net Electricity Production,Electricity,5852.515,GWh,2015
Czech Republic,Net Electricity Production,Nuclear,1992.897,GWh,2015
Czech Republic,Net Electricity Production,Hydro,152.834,GWh,2015
Czech Republic,Net Electricity Production,Total Combustible Fuels,3383.484,GWh,2015
Czech Republic,Net Electricity Production,Coal-Peat and Manufactured Gases,2921.038,GWh,2015
Czech Republic,Net Electricity Production,Oil and Petroleum Products,6.889,GWh,2015
Czech Republic,Net Electricity Production,Natural Gas,107.565,GWh,2015
Czech Republic,Net Electricity Production,Combustible Renewables,341.457,GWh,2015
Czech Republic,Net Electricity Production,Other Combustible Non-Renewables,6.536,GWh,2015
Czech Republic,Net Electricity Production,Solar,289.237,GWh,2015
Czech Republic,Net Electricity Production,Not Specified,6.276,GWh,2015
Czech Republic,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',811.314,GWh,2015
Czech Republic,Total Imports,Electricity,1469.208,GWh,2015
Czech Republic,Total Exports,Electricity,2484.163,GWh,2015
Czech Republic,Used for pumped storage,Electricity,91.608,GWh,2015
Czech Republic,Distribution Losses,Electricity,296.689,GWh,2015
Czech Republic,Final Consumption (Calculated),Electricity,4449.263,GWh,2015
Czech Republic,Net Electricity Production,Wind,27.786,GWh,2015
Denmark,Net Electricity Production,Electricity,1444.313,GWh,2015
Denmark,Net Electricity Production,Hydro,0.835,GWh,2015
Denmark,Net Electricity Production,Total Combustible Fuels,550.826,GWh,2015
Denmark,Net Electricity Production,Coal-Peat and Manufactured Gases,244.55,GWh,2015
Denmark,Net Electricity Production,Oil and Petroleum Products,20.116,GWh,2015
Denmark,Net Electricity Production,Natural Gas,101.976,GWh,2015
Denmark,Net Electricity Production,Combustible Renewables,130.821,GWh,2015
Denmark,Net Electricity Production,Other Combustible Non-Renewables,53.364,GWh,2015
Denmark,Net Electricity Production,Solar,84.755,GWh,2015
Denmark,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',1024.308,GWh,2015
Denmark,Total Imports,Electricity,1720.118,GWh,2015
Denmark,Total Exports,Electricity,505.123,GWh,2015
Denmark,Distribution Losses,Electricity,140.793,GWh,2015
Denmark,Final Consumption (Calculated),Electricity,2518.515,GWh,2015
Denmark,Net Electricity Production,Wind,807.897,GWh,2015
Estonia,Net Electricity Production,Electricity,677.124,GWh,2015
Estonia,Net Electricity Production,Hydro,0.4,GWh,2015
Estonia,Net Electricity Production,Total Combustible Fuels,646.828,GWh,2015
Estonia,Net Electricity Production,Coal-Peat and Manufactured Gases,579.372,GWh,2015
Estonia,Net Electricity Production,Oil and Petroleum Products,3.818,GWh,2015
Estonia,Net Electricity Production,Natural Gas,4.153,GWh,2015
Estonia,Net Electricity Production,Combustible Renewables,50.91,GWh,2015
Estonia,Net Electricity Production,Other Combustible Non-Renewables,8.574,GWh,2015
Estonia,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',81.206,GWh,2015
Estonia,Total Imports,Electricity,396.834,GWh,2015
Estonia,Total Exports,Electricity,478.908,GWh,2015
Estonia,Distribution Losses,Electricity,51.783,GWh,2015
Estonia,Final Consumption (Calculated),Electricity,543.268,GWh,2015
Estonia,Net Electricity Production,Wind,29.896,GWh,2015
Finland,Net Electricity Production,Electricity,4528.926,GWh,2015
Finland,Net Electricity Production,Nuclear,1658.175,GWh,2015
Finland,Net Electricity Production,Total Combustible Fuels,1228.818,GWh,2015
Finland,Net Electricity Production,Hydro,1514.364,GWh,2015
Finland,Net Electricity Production,Coal-Peat and Manufactured Gases,304.237,GWh,2015
Finland,Net Electricity Production,Oil and Petroleum Products,11.314,GWh,2015
Finland,Net Electricity Production,Natural Gas,158.89,GWh,2015
Finland,Net Electricity Production,Combustible Renewables,729.774,GWh,2015
Finland,Net Electricity Production,Other Combustible Non-Renewables,24.603,GWh,2015
Finland,Net Electricity Production,Solar,1.631,GWh,2015
Finland,Net Electricity Production,Not Specified,19.25,GWh,2015
Finland,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',2352.456,GWh,2015
Finland,Total Imports,Electricity,1842.665,GWh,2015
Finland,Total Exports,Electricity,356.418,GWh,2015
Finland,Distribution Losses,Electricity,177.353,GWh,2015
Finland,Final Consumption (Calculated),Electricity,5837.82,GWh,2015
Finland,Net Electricity Production,Wind,106.687,GWh,2015
France,Net Electricity Production,Electricity,39235.372,GWh,2015
France,Net Electricity Production,Nuclear,31994.513,GWh,2015
France,Net Electricity Production,Total Combustible Fuels,1597.201,GWh,2015
France,Net Electricity Production,Hydro,3483.925,GWh,2015
France,Net Electricity Production,Coal-Peat and Manufactured Gases,454.07,GWh,2015
France,Net Electricity Production,Oil and Petroleum Products,208.473,GWh,2015
France,Net Electricity Production,Natural Gas,660.472,GWh,2015
France,Net Electricity Production,Combustible Renewables,203.739,GWh,2015
France,Net Electricity Production,Geothermal,6.902,GWh,2015
France,Net Electricity Production,Other Combustible Non-Renewables,70.447,GWh,2015
France,Net Electricity Production,Solar,910.375,GWh,2015
France,Net Electricity Production,Other Renewables,40.121,GWh,2015
France,Net Electricity Production,Not Specified,59.095,GWh,2015
France,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',5788.301,GWh,2015
France,Total Imports,Electricity,345.753,GWh,2015
France,Total Exports,Electricity,7239.567,GWh,2015
France,Used for pumped storage,Electricity,481.298,GWh,2015
France,Distribution Losses,Electricity,2272.816,GWh,2015
France,Final Consumption (Calculated),Electricity,29587.445,GWh,2015
France,Net Electricity Production,Wind,1143.239,GWh,2015
Germany,Net Electricity Production,Electricity,46372.179,GWh,2015
Germany,Net Electricity Production,Nuclear,7054.96,GWh,2015
Germany,Net Electricity Production,Hydro,1755.547,GWh,2015
Germany,Net Electricity Production,Total Combustible Fuels,28345.517,GWh,2015
Germany,Net Electricity Production,Coal-Peat and Manufactured Gases,21158.212,GWh,2015
Germany,Net Electricity Production,Oil and Petroleum Products,329.893,GWh,2015
Germany,Net Electricity Production,Natural Gas,2400.016,GWh,2015
Germany,Net Electricity Production,Combustible Renewables,3909.29,GWh,2015
Germany,Net Electricity Production,Other Combustible Non-Renewables,548.105,GWh,2015
Germany,Net Electricity Production,Geothermal,4.266,GWh,2015
Germany,Net Electricity Production,Solar,5140.022,GWh,2015
Germany,Net Electricity Production,Not Specified,126.387,GWh,2015
Germany,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',14754.605,GWh,2015
Germany,Total Imports,Electricity,3791.77,GWh,2015
Germany,Total Exports,Electricity,6511.246,GWh,2015
Germany,Used for pumped storage,Electricity,578.054,GWh,2015
Germany,Distribution Losses,Electricity,2010.611,GWh,2015
Germany,Final Consumption (Calculated),Electricity,41064.037,GWh,2015
Germany,Net Electricity Production,Wind,3945.48,GWh,2015
Greece,Net Electricity Production,Electricity,4833.788,GWh,2015
Greece,Net Electricity Production,Hydro,505.953,GWh,2015
Greece,Net Electricity Production,Total Combustible Fuels,3442.4,GWh,2015
Greece,Net Electricity Production,Coal-Peat and Manufactured Gases,2032.181,GWh,2015
Greece,Net Electricity Production,Oil and Petroleum Products,652.655,GWh,2015
Greece,Net Electricity Production,Natural Gas,731.793,GWh,2015
Greece,Net Electricity Production,Combustible Renewables,17.356,GWh,2015
Greece,Net Electricity Production,Other Combustible Non-Renewables,8.415,GWh,2015
Greece,Net Electricity Production,Solar,431.77,GWh,2015
Greece,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',1408.744,GWh,2015
Greece,Total Imports,Electricity,940.983,GWh,2015
Greece,Total Exports,Electricity,287.626,GWh,2015
Greece,Used for pumped storage,Electricity,2.419,GWh,2015
Greece,Distribution Losses,Electricity,447.031,GWh,2015
Greece,Final Consumption (Calculated),Electricity,5037.696,GWh,2015
Greece,Net Electricity Production,Wind,453.665,GWh,2015
Hungary,Net Electricity Production,Electricity,2212.696,GWh,2015
Hungary,Net Electricity Production,Nuclear,1104.179,GWh,2015
Hungary,Net Electricity Production,Hydro,8.757,GWh,2015
Hungary,Net Electricity Production,Total Combustible Fuels,1049.039,GWh,2015
Hungary,Net Electricity Production,Coal-Peat and Manufactured Gases,462.38,GWh,2015
Hungary,Net Electricity Production,Oil and Petroleum Products,4.433,GWh,2015
Hungary,Net Electricity Production,Natural Gas,428.446,GWh,2015
Hungary,Net Electricity Production,Combustible Renewables,144.361,GWh,2015
Hungary,Net Electricity Production,Other Combustible Non-Renewables,9.419,GWh,2015
Hungary,Net Electricity Production,Solar,16.909,GWh,2015
Hungary,Net Electricity Production,Not Specified,4.75,GWh,2015
Hungary,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',199.088,GWh,2015
Hungary,Total Imports,Electricity,1713.914,GWh,2015
Hungary,Total Exports,Electricity,522.167,GWh,2015
Hungary,Distribution Losses,Electricity,301.228,GWh,2015
Hungary,Final Consumption (Calculated),Electricity,3103.214,GWh,2015
Hungary,Net Electricity Production,Wind,29.061,GWh,2015
Iceland,Net Electricity Production,Electricity,1509.593,GWh,2015
Iceland,Net Electricity Production,Total Combustible Fuels,0.42,GWh,2015
Iceland,Net Electricity Production,Hydro,1121.527,GWh,2015
Iceland,Net Electricity Production,Oil and Petroleum Products,0.42,GWh,2015
Iceland,Net Electricity Production,Geothermal,386.964,GWh,2015
Iceland,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',1509.173,GWh,2015
Iceland,Distribution Losses,Electricity,47.237,GWh,2015
Iceland,Final Consumption (Calculated),Electricity,1462.356,GWh,2015
Iceland,Net Electricity Production,Wind,0.682,GWh,2015
Ireland,Net Electricity Production,Electricity,2091.361,GWh,2015
Ireland,Net Electricity Production,Total Combustible Fuels,1657.298,GWh,2015
Ireland,Net Electricity Production,Hydro,62.97,GWh,2015
Ireland,Net Electricity Production,Coal-Peat and Manufactured Gases,392.168,GWh,2015
Ireland,Net Electricity Production,Oil and Petroleum Products,11.718,GWh,2015
Ireland,Net Electricity Production,Natural Gas,1206.781,GWh,2015
Ireland,Net Electricity Production,Combustible Renewables,40.382,GWh,2015
Ireland,Net Electricity Production,Other Combustible Non-Renewables,6.249,GWh,2015
Ireland,Net Electricity Production,Solar,0.677,GWh,2015
Ireland,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',474.446,GWh,2015
Ireland,Total Imports,Electricity,115.494,GWh,2015
Ireland,Total Exports,Electricity,86.18,GWh,2015
Ireland,Used for pumped storage,Electricity,44.901,GWh,2015
Ireland,Distribution Losses,Electricity,161.694,GWh,2015
Ireland,Final Consumption (Calculated),Electricity,1914.08,GWh,2015
Ireland,Net Electricity Production,Wind,370.417,GWh,2015
Italy,Net Electricity Production,Electricity,22728.61,GWh,2015
Italy,Net Electricity Production,Hydro,3890.952,GWh,2015
Italy,Net Electricity Production,Total Combustible Fuels,15025.662,GWh,2015
Italy,Net Electricity Production,Coal-Peat and Manufactured Gases,3562.059,GWh,2015
Italy,Net Electricity Production,Oil and Petroleum Products,1050.379,GWh,2015
Italy,Net Electricity Production,Natural Gas,8700.315,GWh,2015
Italy,Net Electricity Production,Combustible Renewables,1522.28,GWh,2015
Italy,Net Electricity Production,Geothermal,486.0,GWh,2015
Italy,Net Electricity Production,Other Combustible Non-Renewables,190.628,GWh,2015
Italy,Net Electricity Production,Solar,2533.112,GWh,2015
Italy,Net Electricity Production,Not Specified,44.833,GWh,2015
Italy,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',9180.395,GWh,2015
Italy,Total Imports,Electricity,2871.0,GWh,2015
Italy,Total Exports,Electricity,457.205,GWh,2015
Italy,Used for pumped storage,Electricity,97.897,GWh,2015
Italy,Distribution Losses,Electricity,1561.314,GWh,2015
Italy,Final Consumption (Calculated),Electricity,23483.193,GWh,2015
Italy,Net Electricity Production,Wind,748.051,GWh,2015
Japan,Net Electricity Production,Electricity,94180.886,GWh,2015
Japan,Net Electricity Production,Nuclear,191.371,GWh,2015
Japan,Net Electricity Production,Hydro,7636.333,GWh,2015
Japan,Net Electricity Production,Total Combustible Fuels,80724.323,GWh,2015
Japan,Net Electricity Production,Coal-Peat and Manufactured Gases,34052.484,GWh,2015
Japan,Net Electricity Production,Oil and Petroleum Products,8418.73,GWh,2015
Japan,Net Electricity Production,Natural Gas,35713.485,GWh,2015
Japan,Net Electricity Production,Combustible Renewables,2193.508,GWh,2015
Japan,Net Electricity Production,Other Combustible Non-Renewables,1037.176,GWh,2015
Japan,Net Electricity Production,Geothermal,197.463,GWh,2015
Japan,Net Electricity Production,Solar,3369.878,GWh,2015
Japan,Net Electricity Production,Not Specified,1724.04,GWh,2015
Japan,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',13734.66,GWh,2015
Japan,Used for pumped storage,Electricity,498.49,GWh,2015
Japan,Distribution Losses,Electricity,3710.419,GWh,2015
Japan,Final Consumption (Calculated),Electricity,89971.977,GWh,2015
Japan,Net Electricity Production,Wind,337.478,GWh,2015
Korea,Net Electricity Production,Electricity,46414.645,GWh,2015
Korea,Net Electricity Production,Nuclear,12669.182,GWh,2015
Korea,Net Electricity Production,Total Combustible Fuels,32520.577,GWh,2015
Korea,Net Electricity Production,Hydro,660.869,GWh,2015
Korea,Net Electricity Production,Coal-Peat and Manufactured Gases,20867.913,GWh,2015
Korea,Net Electricity Production,Oil and Petroleum Products,713.941,GWh,2015
Korea,Net Electricity Production,Natural Gas,10660.216,GWh,2015
Korea,Net Electricity Production,Combustible Renewables,237.217,GWh,2015
Korea,Net Electricity Production,Other Combustible Non-Renewables,41.29,GWh,2015
Korea,Net Electricity Production,Solar,309.601,GWh,2015
Korea,Net Electricity Production,Other Renewables,41.333,GWh,2015
Korea,Net Electricity Production,Not Specified,101.333,GWh,2015
Korea,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',1360.77,GWh,2015
Korea,Used for pumped storage,Electricity,553.511,GWh,2015
Korea,Distribution Losses,Electricity,1556.156,GWh,2015
Korea,Final Consumption (Calculated),Electricity,44304.978,GWh,2015
Korea,Net Electricity Production,Wind,111.75,GWh,2015
Latvia,Net Electricity Production,Electricity,390.25,GWh,2015
Latvia,Net Electricity Production,Total Combustible Fuels,343.406,GWh,2015
Latvia,Net Electricity Production,Hydro,39.827,GWh,2015
Latvia,Net Electricity Production,Oil and Petroleum Products,0.073,GWh,2015
Latvia,Net Electricity Production,Natural Gas,286.786,GWh,2015
Latvia,Net Electricity Production,Combustible Renewables,56.546,GWh,2015
Latvia,Net Electricity Production,Solar,0.038,GWh,2015
Latvia,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',103.39,GWh,2015
Latvia,Total Imports,Electricity,490.906,GWh,2015
Latvia,Total Exports,Electricity,351.103,GWh,2015
Latvia,Used for pumped storage,Electricity,0.0,GWh,2015
Latvia,Distribution Losses,Electricity,38.907,GWh,2015
Latvia,Final Consumption (Calculated),Electricity,491.147,GWh,2015
Latvia,Net Electricity Production,Wind,6.979,GWh,2015
Lithuania,Net Electricity Production,Electricity,369.881,GWh,2015
Lithuania,Net Electricity Production,Total Combustible Fuels,237.971,GWh,2015
Lithuania,Net Electricity Production,Hydro,58.942,GWh,2015
Lithuania,Net Electricity Production,Oil and Petroleum Products,23.702,GWh,2015
Lithuania,Net Electricity Production,Natural Gas,170.57,GWh,2015
Lithuania,Net Electricity Production,Combustible Renewables,38.441,GWh,2015
Lithuania,Net Electricity Production,Other Combustible Non-Renewables,5.258,GWh,2015
Lithuania,Net Electricity Production,Solar,11.519,GWh,2015
Lithuania,Net Electricity Production,Not Specified,21.25,GWh,2015
Lithuania,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',149.102,GWh,2015
Lithuania,Total Imports,Electricity,650.0,GWh,2015
Lithuania,Total Exports,Electricity,81.111,GWh,2015
Lithuania,Used for pumped storage,Electricity,67.926,GWh,2015
Lithuania,Distribution Losses,Electricity,63.568,GWh,2015
Lithuania,Final Consumption (Calculated),Electricity,807.275,GWh,2015
Lithuania,Net Electricity Production,Wind,40.2,GWh,2015
Luxembourg,Net Electricity Production,Electricity,168.321,GWh,2015
Luxembourg,Net Electricity Production,Total Combustible Fuels,27.087,GWh,2015
Luxembourg,Net Electricity Production,Hydro,123.563,GWh,2015
Luxembourg,Net Electricity Production,Natural Gas,12.222,GWh,2015
Luxembourg,Net Electricity Production,Combustible Renewables,9.747,GWh,2015
Luxembourg,Net Electricity Production,Geothermal,0.0,GWh,2015
Luxembourg,Net Electricity Production,Other Combustible Non-Renewables,5.118,GWh,2015
Luxembourg,Net Electricity Production,Solar,12.204,GWh,2015
Luxembourg,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',150.981,GWh,2015
Luxembourg,Total Imports,Electricity,593.909,GWh,2015
Luxembourg,Total Exports,Electricity,121.979,GWh,2015
Luxembourg,Used for pumped storage,Electricity,158.654,GWh,2015
Luxembourg,Distribution Losses,Electricity,11.643,GWh,2015
Luxembourg,Final Consumption (Calculated),Electricity,469.953,GWh,2015
Luxembourg,Net Electricity Production,Wind,5.467,GWh,2015
Mexico,Net Electricity Production,Electricity,28586.795,GWh,2015
Mexico,Net Electricity Production,Nuclear,1053.174,GWh,2015
Mexico,Net Electricity Production,Total Combustible Fuels,23832.539,GWh,2015
Mexico,Net Electricity Production,Hydro,2358.876,GWh,2015
Mexico,Net Electricity Production,Coal-Peat and Manufactured Gases,3184.641,GWh,2015
Mexico,Net Electricity Production,Oil and Petroleum Products,2974.485,GWh,2015
Mexico,Net Electricity Production,Natural Gas,17544.442,GWh,2015
Mexico,Net Electricity Production,Combustible Renewables,126.323,GWh,2015
Mexico,Net Electricity Production,Other Combustible Non-Renewables,2.649,GWh,2015
Mexico,Net Electricity Production,Geothermal,525.244,GWh,2015
Mexico,Net Electricity Production,Solar,22.519,GWh,2015
Mexico,Net Electricity Production,Not Specified,0.0,GWh,2015
Mexico,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',3827.405,GWh,2015
Mexico,Total Imports,Electricity,246.562,GWh,2015
Mexico,Total Exports,Electricity,260.713,GWh,2015
Mexico,Distribution Losses,Electricity,3903.986,GWh,2015
Mexico,Final Consumption (Calculated),Electricity,24668.658,GWh,2015
Mexico,Net Electricity Production,Wind,794.443,GWh,2015
Netherlands,Net Electricity Production,Electricity,7401.64,GWh,2015
Netherlands,Net Electricity Production,Nuclear,352.634,GWh,2015
Netherlands,Net Electricity Production,Hydro,2.06,GWh,2015
Netherlands,Net Electricity Production,Total Combustible Fuels,6514.679,GWh,2015
Netherlands,Net Electricity Production,Coal-Peat and Manufactured Gases,2931.251,GWh,2015
Netherlands,Net Electricity Production,Oil and Petroleum Products,84.193,GWh,2015
Netherlands,Net Electricity Production,Natural Gas,2981.95,GWh,2015
Netherlands,Net Electricity Production,Combustible Renewables,388.611,GWh,2015
Netherlands,Net Electricity Production,Geothermal,0.0,GWh,2015
Netherlands,Net Electricity Production,Other Combustible Non-Renewables,128.674,GWh,2015
Netherlands,Net Electricity Production,Solar,125.941,GWh,2015
Netherlands,Net Electricity Production,Not Specified,9.176,GWh,2015
Netherlands,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',913.762,GWh,2015
Netherlands,Total Imports,Electricity,2891.907,GWh,2015
Netherlands,Total Exports,Electricity,1478.059,GWh,2015
Netherlands,Distribution Losses,Electricity,397.257,GWh,2015
Netherlands,Final Consumption (Calculated),Electricity,8418.232,GWh,2015
Netherlands,Net Electricity Production,Wind,397.15,GWh,2015
New Zealand,Net Electricity Production,Electricity,3895.864,GWh,2015
New Zealand,Net Electricity Production,Hydro,2340.974,GWh,2015
New Zealand,Net Electricity Production,Total Combustible Fuels,713.811,GWh,2015
New Zealand,Net Electricity Production,Coal-Peat and Manufactured Gases,78.045,GWh,2015
New Zealand,Net Electricity Production,Oil and Petroleum Products,0.105,GWh,2015
New Zealand,Net Electricity Production,Natural Gas,584.536,GWh,2015
New Zealand,Net Electricity Production,Combustible Renewables,51.124,GWh,2015
New Zealand,Net Electricity Production,Geothermal,639.947,GWh,2015
New Zealand,Net Electricity Production,Solar,3.184,GWh,2015
New Zealand,Net Electricity Production,Not Specified,4.084,GWh,2015
New Zealand,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',3229.093,GWh,2015
New Zealand,Total Imports,Electricity,0.0,GWh,2015
New Zealand,Total Exports,Electricity,0.0,GWh,2015
New Zealand,Used for pumped storage,Electricity,0.0,GWh,2015
New Zealand,Distribution Losses,Electricity,252.687,GWh,2015
New Zealand,Final Consumption (Calculated),Electricity,3643.177,GWh,2015
New Zealand,Net Electricity Production,Wind,193.864,GWh,2015
Norway,Net Electricity Production,Electricity,10645.975,GWh,2015
Norway,Net Electricity Production,Total Combustible Fuels,276.241,GWh,2015
Norway,Net Electricity Production,Hydro,10184.026,GWh,2015
Norway,Net Electricity Production,Coal-Peat and Manufactured Gases,12.846,GWh,2015
Norway,Net Electricity Production,Oil and Petroleum Products,1.957,GWh,2015
Norway,Net Electricity Production,Natural Gas,221.112,GWh,2015
Norway,Net Electricity Production,Combustible Renewables,21.779,GWh,2015
Norway,Net Electricity Production,Other Combustible Non-Renewables,18.547,GWh,2015
Norway,Net Electricity Production,Not Specified,27.833,GWh,2015
Norway,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',10363.679,GWh,2015
Norway,Total Imports,Electricity,323.956,GWh,2015
Norway,Total Exports,Electricity,2089.285,GWh,2015
Norway,Used for pumped storage,Electricity,119.125,GWh,2015
Norway,Distribution Losses,Electricity,541.678,GWh,2015
Norway,Final Consumption (Calculated),Electricity,8219.843,GWh,2015
Norway,Net Electricity Production,Wind,157.874,GWh,2015
Poland,Net Electricity Production,Electricity,12090.784,GWh,2015
Poland,Net Electricity Production,Total Combustible Fuels,11322.067,GWh,2015
Poland,Net Electricity Production,Hydro,130.602,GWh,2015
Poland,Net Electricity Production,Coal-Peat and Manufactured Gases,10199.465,GWh,2015
Poland,Net Electricity Production,Oil and Petroleum Products,158.636,GWh,2015
Poland,Net Electricity Production,Natural Gas,327.275,GWh,2015
Poland,Net Electricity Production,Combustible Renewables,631.073,GWh,2015
Poland,Net Electricity Production,Other Combustible Non-Renewables,5.617,GWh,2015
Poland,Net Electricity Production,Geothermal,0.0,GWh,2015
Poland,Net Electricity Production,Solar,7.318,GWh,2015
Poland,Net Electricity Production,Not Specified,9.25,GWh,2015
Poland,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',1390.54,GWh,2015
Poland,Total Imports,Electricity,1304.0,GWh,2015
Poland,Total Exports,Electricity,1265.0,GWh,2015
Poland,Used for pumped storage,Electricity,48.793,GWh,2015
Poland,Distribution Losses,Electricity,855.845,GWh,2015
Poland,Final Consumption (Calculated),Electricity,11225.146,GWh,2015
Poland,Net Electricity Production,Wind,621.547,GWh,2015
Portugal,Net Electricity Production,Electricity,3887.752,GWh,2015
Portugal,Net Electricity Production,Total Combustible Fuels,2629.571,GWh,2015
Portugal,Net Electricity Production,Hydro,426.771,GWh,2015
Portugal,Net Electricity Production,Coal-Peat and Manufactured Gases,1290.641,GWh,2015
Portugal,Net Electricity Production,Oil and Petroleum Products,114.981,GWh,2015
Portugal,Net Electricity Production,Natural Gas,925.63,GWh,2015
Portugal,Net Electricity Production,Combustible Renewables,272.028,GWh,2015
Portugal,Net Electricity Production,Geothermal,13.0,GWh,2015
Portugal,Net Electricity Production,Other Combustible Non-Renewables,26.291,GWh,2015
Portugal,Net Electricity Production,Solar,82.466,GWh,2015
Portugal,Net Electricity Production,Not Specified,0.667,GWh,2015
Portugal,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',1529.542,GWh,2015
Portugal,Total Imports,Electricity,732.909,GWh,2015
Portugal,Total Exports,Electricity,349.18,GWh,2015
Portugal,Used for pumped storage,Electricity,121.667,GWh,2015
Portugal,Distribution Losses,Electricity,382.178,GWh,2015
Portugal,Final Consumption (Calculated),Electricity,3767.637,GWh,2015
Portugal,Net Electricity Production,Wind,735.277,GWh,2015
Slovak Republic,Net Electricity Production,Electricity,1963.279,GWh,2015
Slovak Republic,Net Electricity Production,Nuclear,1265.674,GWh,2015
Slovak Republic,Net Electricity Production,Total Combustible Fuels,423.061,GWh,2015
Slovak Republic,Net Electricity Production,Hydro,207.013,GWh,2015
Slovak Republic,Net Electricity Production,Coal-Peat and Manufactured Gases,201.147,GWh,2015
Slovak Republic,Net Electricity Production,Oil and Petroleum Products,23.181,GWh,2015
Slovak Republic,Net Electricity Production,Natural Gas,96.831,GWh,2015
Slovak Republic,Net Electricity Production,Combustible Renewables,100.332,GWh,2015
Slovak Republic,Net Electricity Production,Other Combustible Non-Renewables,1.57,GWh,2015
Slovak Republic,Net Electricity Production,Solar,59.781,GWh,2015
Slovak Republic,Net Electricity Production,Not Specified,7.25,GWh,2015
Slovak Republic,Net Electricity Production,'Total Renewables (Hydro_Geo_Solar_Wind_Other)',367.626,GWh,2015
Slovak Republic,Total Imports,Electricity,1228.522,GWh,2015
Slovak Republic,Total Exports,Electricity,1065.253,GWh,2015
Slovak Republic,Used for pumped storage,Electricity,21.316,GWh,2015
Slovak Republic,Distribution Losses,Electricity,108.685,GWh,2015
Slovak Republic,Final Consumption (Calculated),Electricity,1996.546,GWh,2015
